1 s a t u
2 d u a 
3 t i g a
4 ə m p a t
5 l i m a
6 ə n a m
7 t u d ʒ u h
8 d ə l a p a n
9 s ə m b i l a n
10 s ə p u l u h
11 s ə b ə l a s
21 d u a p u l u h s a t u
29 d u a p u l u h s ə m b i l a n
30 t i g a p u l u h
100 s ə r a t u s
15 l i m a b ə l a s
1879 d ə l a p a n b ə l a s t u d ʒ u h p u l u h s ə m b i l a n
angsur	a ŋ s u r 
angur	a ŋ u r 
angut	a ŋ u t 
ani	a n i 
aniaya	a n i a j a 
anih	a n i h 
animasi	a n i m a s i 
animis	a n i m i s 
animisme	a n i m i s m ə 
animo	a n i m o 
anion	a n i o n 
anis	a n i s 
anita	a n i t a 
anja	a n d ʒ a 
anjakan	a n d ʒ a k a n 
anjak	a n d ʒ a ʔ 
anjal	a n d ʒ a l 
anjang	a n d ʒ a ŋ 
anjangkarya	a n d ʒ a ŋ k a r j a 
anjangsana	a n d ʒ a ŋ s a n a 
anjar	a n d ʒ a r 
anjiman	a n d ʒ i m a n 
anjing	a n d ʒ i ŋ 
anjir	a n d ʒ i r 
anjlok	a n d ʒ l o ʔ 
anju	a n d ʒ u 
anjung	a n d ʒ u ŋ 
anjuran	a n d ʒ u r a n 
anjur	a n d ʒ u r 
anoa	a n o a 
anomali	a n o m a l i 
anom	a n o m 
anomi	a n o m i 
anonim	a n o n i m 
anonimitas	a n o n i m i t a s 
anoréksia	a n o r e ʔ s i a 
anorganik	a n o r g a n i ʔ 
anotasi	a n o t a s i 
ansa	a n s a 
ansambel	a n s a m b ə l 
ansar	a n s a r 
ansari	a n s a r i 
ansur	a n s u r 
anta	a n t a 
antagonis	a n t a g o n i s 
antagonisme	a n t a g o n i s m ə 
antagonistis	a n t a g o n i s t i s 
antah	a n t a h 
antakesuma	a n t a k ə s u m a 
antalas	a n t a l a s 
antamir	a n t a m i r 
antan	a n t a n 
antap	a n t a p 
antara	a n t a r a 
antarabangsa	a n t a r a b a ŋ s a 
antaran	a n t a r a n 
antar	a n t a r 
antaranya	a n t a r a ɲ a 
antarbangsa	a n t a r b a ŋ s a 
antarbenua	a n t a r b ə n u a 
antardaérah	a n t a r d a e r a h 
antari	a n t a r i 
antariksa	a n t a r i ʔ s a 
antariksawan	a n t a r i ʔ s a w a n 
antariksawati	a n t a r i ʔ s a w a t i 
antarkelompok	a n t a r k ə l o m p o ʔ 
antarmaster	a n t a r m a s t ə r 
antarmolekul	a n t a r m o l ə k u l 
antarmuka	a n t a r m u k a 
antarnegara	a n t a r n ə g a r a 
antarpribadi	a n t a r p r i b a d i 
antarpulau	a n t a r p u l a u 
antarras	a n t a r r a s 
antarruang	a n t a r r u a ŋ 
antarsél	a n t a r s e l 
antarsuku	a n t a r s u k u 
antartika	a n t a r t i k a 
antarwilayah	a n t a r w i l a j a h 
antasid	a n t a s i d 
antawacana	a n t a w a t ʃ a n a 
anték	a n t e ʔ 
antéken	a n t e k ə n 
antelas	a n t ə l a s 
antelop	a n t ə l o p 
antem	a n t ə m 
anténa	a n t e n a 
anténg	a n t e ŋ 
anteng	a n t ə ŋ 
antep	a n t ə p 
antér	a n t e r 
anter	a n t ə r 
antéro	a n t e r o 
antéséden	a n t e s e d ə n 
anti	a n t i 
anti-beku	a n t i - b ə k u 
antibeku	a n t i b ə k u 
antibiosis	a n t i b i o s i s 
antibiotik	a n t i b i o t i ʔ 
antibodi	a n t i b o d i 
antidéprésan	a n t i d e p r e s a n 
antidioksida	a n t i d i o ʔ s i d a 
antiénzim	a n t i e n z i m 
antigén	a n t i g e n 
antih	a n t i h 
antihistamin	a n t i h i s t a m i n 
antijasad	a n t i d ʒ a s a d 
antik	a n t i ʔ 
anti-karat	a n t i - k a r a t 
antikarat	a n t i k a r a t 
antiklimaks	a n t i ʔ l i m a ʔ s 
antiklin	a n t i ʔ l i n 
antikristus	a n t i ʔ r i s t u s 
antimuntah	a n t i m u n t a h 
anting	a n t i ŋ 
antipati	a n t i p a t i 
antipenawar	a n t i p ə n a w a r 
antipirétik	a n t i p i r e t i ʔ 
antipode	a n t i p o d ə 
antisépsis	a n t i s e p s i s 
antiséptik	a n t i s e p t i ʔ 
antisipasi	a n t i s i p a s i 
antisipatif	a n t i s i p a t i f 
antisosial	a n t i s o s i a l 
antitank	a n t i t a n ʔ 
antitésis	a n t i t e s i s 
antitoksin	a n t i t o ʔ s i n 
antivirus	a n t i v i r u s 
antiwirawan	a n t i w i r a w a n 
antoi	a n t o i 
antologi	a n t o l o g i 
antonim	a n t o n i m 
antonimi	a n t o n i m i 
antop	a n t o p 
antrasit	a n t r a s i t 
antréan	a n t r e a n 
antré	a n t r e 
antropolog	a n t r o p o l o g 
antropologi	a n t r o p o l o g i 
antropomorfisme	a n t r o p o m o r f i s m ə 
antroposéntris	a n t r o p o s e n t r i s 
antuk	a n t u ʔ 
antul	a n t u l 
antun	a n t u n 
antung	a n t u ŋ 
antusias	a n t u s i a s 
antusiasme	a n t u s i a s m ə 
anu	a n u 
anugerah	a n u g ə r a h 
anuitas	a n u i t a s 
anulir	a n u l i r 
anumerta	a n u m ə r t a 
anunasika	a n u n a s i k a 
anus	a n u s 
anuswara	a n u s w a r a 
anutan	a n u t a n 
anut	a n u t 
anyam	a ɲ a m 
anyaman	a ɲ a m a n 
anyang	a ɲ a ŋ 
anyar	a ɲ a r 
anyelir	a ɲ ə l i r 
anyir	a ɲ i r 
aorta	a o r t a 
apaan	a p a ʔ a n 
apa	a p a 
apabila	a p a b i l a 
apakah	a p a k a h 
apakala	a p a k a l a 
apak	a p a ʔ 
apalagi	a p a l a g i 
apalah	a p a l a h 
apam	a p a m 
apanya	a p a ɲ a 
apapun	a p a p u n 
apar	a p a r 
aparat	a p a r a t 
aparatur	a p a r a t u r 
aparatus	a p a r a t u s 
apartemén	a p a r t ə m e n 
aparthéid	a p a r t h e i d 
apas	a p a s 
apatah	a p a t a h 
apati	a p a t i 
apatis	a p a t i s 
apé	a p e 
apek	a p ə ʔ 
apél	a p e l 
apel	a p ə l 
apéndiks	a p e n d i ʔ s 
apéndisitis	a p e n d i s i t i s 
apérsépsi	a p e r s e p s i 
apes	a p ə s 
apian	a p i a n 
api	a p i 
apikal	a p i k a l 
apik	a p i ʔ 
apikultur	a p i k u l t u r 
apilan	a p i l a n 
apion	a p i o n 
apitan	a p i t a n 
apit	a p i t 
apkiran	a p k i r a n 
apkir	a p k i r 
aplaus	a p l a u s 
aplikasi	a p l i k a s i 
aplikatif	a p l i k a t i f 
aplusan	a p l u s a n 
aplus	a p l u s 
apologétis	a p o l o g e t i s 
apologia	a p o l o g i a 
apologi	a p o l o g i 
apopléksi	a p o p l e ʔ s i 
aposisi	a p o s i s i 
apositif	a p o s i t i f 
aposteriori	a p o s t ə r i o r i 
apostolik	a p o s t o l i ʔ 
apostrof	a p o s t r o f 
apoték	a p o t e ʔ 
apotéker	a p o t e k ə r 
aprésiasi	a p r e s i a s i 
aprésiatif	a p r e s i a t i f 
apriori	a p r i o r i 
aprit	a p r i t 
apron	a p r o n 
apuh	a p u h 
apungan	a p u ŋ a n 
apung	a p u ŋ 
apuran	a p u r a n 
aqil	a k i l 
ara	a r a 
arab	a r a b 
arabika	a r a b i k a 
arahan	a r a h a n 
arah	a r a h 
arahnya	a r a h ɲ a 
arai	a r a i 
arakan	a r a k a n 
arak	a r a ʔ 
arakian	a r a k i a n 
aral	a r a l 
aram	a r a m 
arang	a r a ŋ 
aransemén	a r a n s ə m e n 
ararut	a r a r u t 
aras	a r a s 
arasy	a r a s j 
arau	a r a u 
arbab	a r b a b 
arbéi	a r b e i 
arbiter	a r b i t ə r 
arbitrase	a r b i t r a s ə 
arbitrér	a r b i t r e r 
arca	a r t ʃ a 
ardi	a r d i 
aréa	a r e a 
aréal	a r e a l 
arék	a r e ʔ 
arem	a r ə m 
aréna	a r e n a 
arena	a r ə n a 
arén	a r e n 
arés	a r e s 
ares	a r ə s 
aréstasi	a r e s t a s i 
argari	a r g a r i 
argométer	a r g o m e t ə r 
argon	a r g o n 
argumén	a r g u m e n 
arguméntasi	a r g u m e n t a s i 
arguméntatif	a r g u m e n t a t i f 
aria	a r i a 
arian	a r i a n 
ari	a r i 
arif	a r i f 
arifin	a r i f i n 
arih	a r i h 
arik	a r i ʔ 
aring	a r i ŋ 
arip	a r i p 
arisan	a r i s a n 
aris	a r i s 
aristokrasi	a r i s t o ʔ r a s i 
aristokrat	a r i s t o ʔ r a t 
aristokratis	a r i s t o ʔ r a t i s 
arit	a r i t 
aritmétika	a r i t m e t i k a 
arja	a r d ʒ a 
arkais	a r k a i s 
arkaisme	a r k a i s m ə 
arkati	a r k a t i 
arkéolog	a r k e o l o g 
arkéologi	a r k e o l o g i 
arkéologis	a r k e o l o g i s 
arkian	a r k i a n 
arku	a r k u 
arloji	a r l o d ʒ i 
armada	a r m a d a 
arnab	a r n a b 
arnal	a r n a l 
arogan	a r o g a n 
arogansi	a r o g a n s i 
aroma	a r o m a 
aromatik	a r o m a t i ʔ 
arombai	a r o m b a i 
aronan	a r o n a n 
aron	a r o n 
arpus	a r p u s 
arsenal	a r s ə n a l 
arsénikum	a r s e n i k u m 
arsip	a r s i p 
arsipélago	a r s i p e l a g o 
arsiran	a r s i r a n 
arsir	a r s i r 
arsis	a r s i s 
arsiték	a r s i t e ʔ 
arsitéktur	a r s i t e ʔ t u r 
arta	a r t a 
artefak	a r t ə f a ʔ 
arteri	a r t ə r i 
artériografi	a r t e r i o g r a f i 
artériosklérosis	a r t e r i o s ʔ l e r o s i s 
artésis	a r t e s i s 
artétis	a r t e t i s 
artian	a r t i a n 
arti	a r t i 
artifak	a r t i f a ʔ 
artifisial	a r t i f i s i a l 
artikel	a r t i k ə l 
artikulasi	a r t i k u l a s i 
artikulator	a r t i k u l a t o r 
artileri	a r t i l ə r i 
artinya	a r t i ɲ a 
artisan	a r t i s a n 
artis	a r t i s 
artistik	a r t i s t i ʔ 
artisyok	a r t i s j o ʔ 
artona	a r t o n a 
aruan	a r u a n 
aru	a r u 
aruda	a r u d a 
aruk	a r u ʔ 
arun	a r u n 
arungan	a r u ŋ a n 
arung	a r u ŋ 
arus	a r u s 
arwah	a r w a h 
arwana	a r w a n a 
arya	a r j a 
arzak	a r z a ʔ 
asaan	a s a ʔ a n 
asa	a s a 
asabat	a s a b a t 
asabiah	a s a b i a h 
asad	a s a d 
asahan	a s a h a n 
asah	a s a h 
asai	a s a i 
asakan	a s a k a n 
asak	a s a ʔ 
asalan	a s a l a n 
asal	a s a l 
asali	a s a l i 
asalkan	a s a l k a n 
asalnya	a s a l ɲ a 
asaman	a s a m a n 
asam	a s a m 
asan	a s a n 
asap	a s a p 
asar	a s a r 
as	a s 
asas	a s a s 
asasi	a s a s i 
asasnya	a s a s ɲ a 
asbak	a s b a ʔ 
asbés	a s b e s 
asbut	a s b u t 
asé	a s e 
aséksual	a s e ʔ s u a l 
asépsis	a s e p s i s 
aséptik	a s e p t i ʔ 
aseran	a s ə r a n 
asésé	a s e s e 
asét	a s e t 
asetat	a s ə t a t 
aseton	a s ə t o n 
asfal	a s f a l 
asfar	a s f a r 
asfiksia	a s f i ʔ s i a 
ashar	a s h a r 
asia	a s i a 
asian	a s i a n 
asi	a s i 
asih	a s i h 
asil	a s i l 
asimétris	a s i m e t r i s 
asimilasi	a s i m i l a s i 
asimtot	a s i m t o t 
asinan	a s i n a n 
asin	a s i n 
asing	a s i ŋ 
asiri	a s i r i 
asistén	a s i s t e n 
asisténsi	a s i s t e n s i 
askar	a s k a r 
askriptif	a s ʔ r i p t i f 
asli	a s l i 
aslinya	a s l i ɲ a 
asma	a s m a 
asmara	a s m a r a 
asmaradanta	a s m a r a d a n t a 
asmaragama	a s m a r a g a m a 
asmaraloka	a s m a r a l o k a 
asnad	a s n a d 
aso	a s o 
asoi	a s o i 
asonansi	a s o n a n s i 
asong	a s o ŋ 
asosial	a s o s i a l 
asosiasi	a s o s i a s i 
asosiatif	a s o s i a t i f 
aspal	a s p a l 
asparaga	a s p a r a g a 
asparagus	a s p a r a g u s 
aspék	a s p e ʔ 
aspiran	a s p i r a n 
aspirasi	a s p i r a s i 
aspirat	a s p i r a t 
aspiratif	a s p i r a t i f 
aspirator	a s p i r a t o r 
aspirin	a s p i r i n 
asprak	a s p r a ʔ 
asrama	a s r a m a 
asrar	a s r a r 
asri	a s r i 
assalamualaikum	a s s a l a m u a l a i k u m 
astaga	a s t a g a 
astaka	a s t a k a 
astakona	a s t a k o n a 
asténia	a s t e n i a 
aster	a s t ə r 
asteroid	a s t ə r o i d 
astral	a s t r a l 
astringén	a s t r i ŋ e n 
astro	a s t r o 
astrolog	a s t r o l o g 
astrologi	a s t r o l o g i 
astronaut	a s t r o n a u t 
astronautika	a s t r o n a u t i k a 
astronom	a s t r o n o m 
astronomi	a s t r o n o m i 
asu	a s u 
asuhan	a s u h a n 
asuhannya	a s u h a n ɲ a 
asuh	a s u h 
asumsi	a s u m s i 
asumtif	a s u m t i f 
asungan	a s u ŋ a n 
asung	a s u ŋ 
asurador	a s u r a d o r 
asuransi	a s u r a n s i 
asusila	a s u s i l a 
aswa	a s w a 
aswad	a s w a d 
aswasada	a s w a s a d a 
asyik	a s j i ʔ 
asyura	a s j u r a 
atak	a t a ʔ 
atan	a t a n 
atap	a t a p 
atar	a t a r 
atasan	a t a s a n 
atasannya	a t a s a n ɲ a 
atas	a t a s 
atasé	a t a s e 
atasnya	a t a s ɲ a 
atau	a t a u 
ataukah	a t a u k a h 
ataupun	a t a u p u n 
atavisme	a t a v i s m ə 
atéis	a t e i s 
atéisme	a t e i s m ə 
atéistis	a t e i s t i s 
aténsi	a t e n s i 
aterét	a t ə r e t 
ati	a t i 
atlas	a t l a s 
atlét	a t l e t 
atlétik	a t l e t i ʔ 
atlétnya	a t l e t ɲ a 
atlit	a t l i t 
atma	a t m a 
atmométer	a t m o m e t ə r 
atmosfér	a t m o s f e r 
atok	a t o ʔ 
atol	a t o l 
atom	a t o m 
atomisasi	a t o m i s a s i 
atomistis	a t o m i s t i s 
atraksi	a t r a ʔ s i 
atraktif	a t r a ʔ t i f 
atribut	a t r i b u t 
atributif	a t r i b u t i f 
atrofi	a t r o f i 
atung	a t u ŋ 
aturan	a t u r a n 
atur	a t u r 
atus	a t u s 
au	a u 
aubade	a u b a d ə 
audi	a u d i 
audio	a u d i o 
audiograf	a u d i o g r a f 
audiogram	a u d i o g r a m 
audiologi	a u d i o l o g i 
audiométer	a u d i o m e t ə r 
audiovisual	a u d i o v i s u a l 
audit	a u d i t 
auditorium	a u d i t o r i u m 
auk	a u ʔ 
auksi	a u ʔ s i 
aula	a u l a 
auman	a u m a n 
aum	a u m 
aung	a u ŋ 
aura	a u r a 
aurat	a u r a t 
auratnya	a u r a t ɲ a 
aur	a u r 
aus	a u s 
autarki	a u t a r k i 
autarkis	a u t a r k i s 
auténtik	a u t e n t i ʔ 
autobiografi	a u t o b i o g r a f i 
autodidak	a u t o d i d a ʔ 
autodidaktik	a u t o d i d a ʔ t i ʔ 
autogén	a u t o g e n 
autograf	a u t o g r a f 
autografi	a u t o g r a f i 
autokrasi	a u t o ʔ r a s i 
autokrat	a u t o ʔ r a t 
automatik	a u t o m a t i ʔ 
automobil	a u t o m o b i l 
automotif	a u t o m o t i f 
autonomi	a u t o n o m i 
autopsi	a u t o p s i 
avérsi	a v e r s i 
avgas	a v g a s 
aviasi	a v i a s i 
aviator	a v i a t o r 
avontur	a v o n t u r 
avonturir	a v o n t u r i r 
awaair	a w a ʔ a i r 
awaarang	a w a ʔ a r a ŋ 
awa	a w a 
awabau	a w a b a u 
awabulu	a w a b u l u 
awabusa	a w a b u s a 
awadara	a w a d a r a 
awahama	a w a h a m a 
awah	a w a h 
awai	a w a i 
awak	a w a ʔ 
awalan	a w a l a n 
awal	a w a l 
awalengas	a w a l ə ŋ a s 
awalnya	a w a l ɲ a 
awam	a w a m 
awanama	a w a n a m a 
awan	a w a n 
awangan	a w a ŋ a n 
awang	a w a ŋ 
awaracun	a w a r a t ʃ u n 
awar	a w a r 
awasan	a w a s a n 
awas	a w a s 
awat	a w a t 
awawarna	a w a w a r n a 
awét	a w e t 
awin	a w i n 
awur	a w u r 
awut	a w u t 
ayah	a j a h 
ayahanda	a j a h a n d a 
ayahmu	a j a h m u 
ayahnya	a j a h ɲ a 
ayak	a j a ʔ 
ayakan	a j a k a n 
ayal	a j a l 
ayam	a j a m  
ayam	a j a m 
ayamnya	a j a m ɲ a 
ayan	a j a n 
ayanda	a j a n d a 
ayang	a j a ŋ 
ayap	a j a p 
ayapan	a j a p a n 
ayar	a j a r 
ayat	a j a t 
ayem	a j ə m 
ayo	a j o 
ayom	a j o m 
ayu	a j u 
ayuhai	a j u h a i 
ayuh	a j u h 
ayum	a j u m 
ayuman	a j u m a n 
ayun	a j u n 
ayunan	a j u n a n 
ayunda	a j u n d a 
ayut	a j u t 
ayutan	a j u t a n 
azab	a z a b 
azal	a z a l 
azali	a z a l i 
azam	a z a m 
azan	a z a n 
azerbaijan	a z ə r b a i d ʒ a n 
azha	a z h a 
azhar	a z h a r 
azimat	a z i m a t 
azimut	a z i m u t 
azirah	a z i r a h 
aziz	a z i z 
azmat	a z m a t 
baal	b a ʔ a l 
ba’	b a ʔ 
ba	b a 
baba	b a b a 
babad	b a b a d 
babakan	b a b a k a n 
babak	b a b a ʔ 
baban	b a b a n 
babang	b a b a ŋ 
babaran	b a b a r a n 
babar	b a b a r 
babas	b a b a s 
babatan	b a b a t a n 
babat	b a b a t 
bab	b a b 
babé	b a b e 
babi	b a b i 
babil	b a b i l 
babit	b a b i t 
bablas	b a b l a s 
babon	b a b o n 
babu	b a b u 
babun	b a b u n 
babur	b a b u r 
babut	b a b u t 
bacaan	b a t ʃ a ʔ a n 
baca	b a t ʃ a 
bacah	b a t ʃ a h 
bacak	b a t ʃ a ʔ 
bacang	b a t ʃ a ŋ 
bacar	b a t ʃ a r 
bacek	b a t ʃ ə ʔ 
baceman	b a t ʃ ə m a n 
bacem	b a t ʃ ə m 
bacik	b a t ʃ i ʔ 
bacin	b a t ʃ i n 
bacokan	b a t ʃ o k a n 
bacok	b a t ʃ o ʔ 
bacot	b a t ʃ o t 
bacul	b a t ʃ u l 
bacut	b a t ʃ u t 
ba’da	b a ʔ d a 
bada	b a d a 
badai	b a d a i 
badak	b a d a ʔ 
badal	b a d a l 
badam	b a d a m 
badan	b a d a n 
badang	b a d a ŋ 
badannya	b a d a n ɲ a 
badar	b a d a r 
badari	b a d a r i 
badau	b a d a u 
bad	b a d 
badé	b a d e 
badi	b a d i 
badik	b a d i ʔ 
badminton	b a d m i n t o n 
badong	b a d o ŋ 
baduk	b a d u ʔ 
badung	b a d u ŋ 
badur	b a d u r 
badut	b a d u t 
baduyut	b a d u j u t 
bafta	b a f t a 
bagai	b a g a i 
bagaikan	b a g a i k a n 
bagaimana	b a g a i m a n a 
bagaimanapun	b a g a i m a n a p u n 
bagak	b a g a ʔ 
bagal	b a g a l 
bagan	b a g a n 
bagang	b a g a ŋ 
bagar	b a g a r 
bagas	b a g a s 
bagasi	b a g a s i 
bagat	b a g a t 
bagau	b a g a u 
bagéa	b a g e a 
bagian	b a g i a n 
bagi	b a g i 
bagimu	b a g i m u 
baginda	b a g i n d a 
baginya	b a g i ɲ a 
bagong	b a g o ŋ 
bagor	b a g o r 
baguk	b a g u ʔ 
bagul	b a g u l 
bagur	b a g u r 
bagusan	b a g u s a n 
bagus	b a g u s  
bagus	b a g u s 
bagusnya	b a g u s ɲ a 
bahadur	b a h a d u r 
bahaduri	b a h a d u r i 
bahagia	b a h a g i a 
bahagian	b a h a g i a n 
bahagi	b a h a g i 
bahak	b a h a ʔ 
bahala	b a h a l a 
baham	b a h a m 
bahana	b a h a n a 
bahan	b a h a n 
bahang	b a h a ŋ 
bahannya	b a h a n ɲ a 
bahara	b a h a r a 
bahar	b a h a r 
bahari	b a h a r i 
bahariwan	b a h a r i w a n 
baharu	b a h a r u 
bahasa	b a h a s a 
bahasan	b a h a s a n 
bahasawan	b a h a s a w a n 
bahas	b a h a s 
bahawa	b a h a w a 
bahaya	b a h a j a 
bah	b a h 
bahénol	b a h e n o l 
baheula	b a h ə u l a 
bahimiah	b a h i m i a h 
bahkan	b a h k a n 
bahrulhayat	b a h r u l h a j a t 
bahtera	b a h t ə r a 
bahu	b a h u 
bahuku	b a h u k u 
bahunya	b a h u ɲ a 
bahwa	b a h w a 
bahwasanya	b a h w a s a ɲ a 
baiat	b a i a t 
baid	b a i d 
baiduri	b a i d u r i 
baikan	b a i k a n 
baik	b a i ʔ 
baiklah	b a i ʔ l a h 
baiknya	b a i ʔ ɲ a 
bainah	b a i n a h 
bain	b a i n 
bait	b a i t 
baja	b a d ʒ a  
baja	b a d ʒ a 
bajaj	b a d ʒ a d ʒ 
bajakan	b a d ʒ a k a n 
bajak	b a d ʒ a ʔ 
bajan	b a d ʒ a n 
bajang	b a d ʒ a ŋ 
bajau	b a d ʒ a u 
baji	b a d ʒ i 
bajigur	b a d ʒ i g u r 
bajik	b a d ʒ i ʔ 
bajingan	b a d ʒ i ŋ a n 
bajing	b a d ʒ i ŋ 
baju	b a d ʒ u 
bajuku	b a d ʒ u k u 
bajul	b a d ʒ u l 
bajumu	b a d ʒ u m u 
bajunya	b a d ʒ u ɲ a 
baka	b a k a 
bakak	b a k a ʔ 
bakalan	b a k a l a n 
bakalauréat	b a k a l a u r e a t 
bakal	b a k a l 
bakam	b a k a m 
bakap	b a k a p 
bakaran	b a k a r a n 
bakarat	b a k a r a t 
bakar	b a k a r 
bakat	b a k a t 
bakau	b a k a u 
bak	b a ʔ 
bakda	b a ʔ d a 
bakdahu	b a ʔ d a h u 
bakdu	b a ʔ d u 
bakdul	b a ʔ d u l 
bakelit	b a k ə l i t 
bakéro	b a k e r o 
bakhil	b a ʔ h i l 
bakiak	b a k i a ʔ 
baki	b a k i 
bakik	b a k i ʔ 
bakir	b a k i r 
bakmi	b a ʔ m i 
bako	b a k o 
bakpao	b a ʔ p a o 
bakpia	b a ʔ p i a 
baksi	b a ʔ s i 
baksis	b a ʔ s i s 
bakso	b a ʔ s o 
baktau	b a ʔ t a u 
baktéri	b a ʔ t e r i 
baktériolog	b a ʔ t e r i o l o g 
baktériologi	b a ʔ t e r i o l o g i 
bakti	b a ʔ t i 
baktinya	b a ʔ t i ɲ a 
baku	b a k u 
bakul	b a k u l 
bakung	b a k u ŋ 
bakup	b a k u p 
bakut	b a k u t 
bakwan	b a ʔ w a n 
balabad	b a l a b a d 
bala	b a l a 
balada	b a l a d a 
balad	b a l a d 
balah	b a l a h 
balai	b a l a i 
balairung	b a l a i r u ŋ 
balak	b a l a ʔ 
balalaika	b a l a l a i k a 
balam	b a l a m 
balan	b a l a n 
balang	b a l a ŋ 
balans	b a l a n s 
balapan	b a l a p a n 
balap	b a l a p 
balar	b a l a r 
balasan	b a l a s a n 
balas	b a l a s 
balatentara	b a l a t ə n t a r a 
balau	b a l a u 
bal	b a l 
baléla	b a l e l a 
balérina	b a l e r i n a 
balérong	b a l e r o ŋ 
balét	b a l e t 
balgam	b a l g a m 
balian	b a l i a n 
bali	b a l i 
balig	b a l i g 
baliho	b a l i h o 
balikan	b a l i k a n 
balik	b a l i ʔ 
balikkan	b a l i ʔ k a n 
baling	b a l i ŋ 
balistik	b a l i s t i ʔ 
balkon	b a l k o n 
balok	b a l o ʔ 
balon	b a l o n 
balong	b a l o ŋ 
balot	b a l o t 
balsam	b a l s a m 
balu	b a l u 
baluhan	b a l u h a n 
baluh	b a l u h 
balui	b a l u i 
baluk	b a l u ʔ 
balun	b a l u n 
balung	b a l u ŋ 
baluran	b a l u r a n 
balur	b a l u r 
balutan	b a l u t a n 
balut	b a l u t 
bam	b a m 
bambang	b a m b a ŋ 
bambu	b a m b u 
bambungan	b a m b u ŋ a n 
bambung	b a m b u ŋ 
bana	b a n a 
banal	b a n a l 
banang	b a n a ŋ 
banar	b a n a r 
banat	b a n a t 
ban	b a n 
bancakan	b a n t ʃ a k a n 
bancang	b a n t ʃ a ŋ 
bancar	b a n t ʃ a r 
bancét	b a n t ʃ e t 
banci	b a n t ʃ i 
bancik	b a n t ʃ i ʔ 
bancuhan	b a n t ʃ u h a n 
bancuh	b a n t ʃ u h 
bancut	b a n t ʃ u t 
banda	b a n d a 
bandan	b a n d a n 
bandang	b a n d a ŋ 
bandara	b a n d a r a 
bandaran	b a n d a r a n 
bandar	b a n d a r 
bandarsah	b a n d a r s a h 
bandéa	b a n d e a 
bandela	b a n d ə l a 
bandel	b a n d ə l 
bandeng	b a n d ə ŋ 
bandering	b a n d ə r i ŋ 
banderol	b a n d ə r o l 
bandingan	b a n d i ŋ a n 
banding	b a n d i ŋ 
bandit	b a n d i t 
banditisme	b a n d i t i s m ə 
bando	b a n d o 
bandongan	b a n d o ŋ a n 
bandos	b a n d o s 
bandot	b a n d o t 
bandrék	b a n d r e ʔ 
bandu	b a n d u 
bandulan	b a n d u l a n 
bandul	b a n d u l 
bandung	b a n d u ŋ 
bandusa	b a n d u s a 
bandut	b a n d u t 
bangai	b a ŋ a i 
bangan	b a ŋ a n 
bangang	b a ŋ a ŋ 
bangar	b a ŋ a r 
bangas	b a ŋ a s 
bangat	b a ŋ a t 
bangau	b a ŋ a u 
bang	b a ŋ 
bangbung	b a ŋ b u ŋ 
banget	b a ŋ ə t 
bangga	b a ŋ g a 
bangi	b a ŋ i 
bangir	b a ŋ i r 
bangka	b a ŋ k a 
bangkai	b a ŋ k a i 
bangkal	b a ŋ k a l 
bangkang	b a ŋ k a ŋ 
bangkar	b a ŋ k a r 
bangkas	b a ŋ k a s 
bangkéh	b a ŋ k e h 
bangkét	b a ŋ k e t 
bangking	b a ŋ k i ŋ 
bangkir	b a ŋ k i r 
bangkis	b a ŋ k i s 
bangkitan	b a ŋ k i t a n 
bangkit	b a ŋ k i t 
bangkok	b a ŋ k o ʔ 
bangkong	b a ŋ k o ŋ 
bangkotan	b a ŋ k o t a n 
bangkot	b a ŋ k o t 
bangkrut	b a ŋ ʔ r u t 
bangku	b a ŋ k u 
bangkut	b a ŋ k u t 
banglas	b a ŋ l a s 
banglé	b a ŋ l e 
banglo	b a ŋ l o 
bango	b a ŋ o 
bangor	b a ŋ o r 
bangpak	b a ŋ p a ʔ 
bangsa	b a ŋ s a 
bangsai	b a ŋ s a i 
bangsal	b a ŋ s a l 
bangsanya	b a ŋ s a ɲ a 
bangsat	b a ŋ s a t 
bangsawan	b a ŋ s a w a n 
bangsi	b a ŋ s i 
bangunan	b a ŋ u n a n 
bangun	b a ŋ u n  
bangun	b a ŋ u n 
bangunkan	b a ŋ u n k a n 
bangus	b a ŋ u s 
bani	b a n i 
baning	b a n i ŋ 
banir	b a n i r 
banjang	b a n d ʒ a ŋ 
banjaran	b a n d ʒ a r a n 
banjar	b a n d ʒ a r 
banji	b a n d ʒ i 
banjir	b a n d ʒ i r 
banjur	b a n d ʒ u r 
bank	b a n ʔ 
bankir	b a n k i r 
bantahan	b a n t a h a n 
bantah	b a n t a h 
bantaian	b a n t a i a n 
bantai	b a n t a i 
bantalan	b a n t a l a n 
bantal	b a n t a l 
bantam	b a n t a m 
bantaran	b a n t a r a n 
bantar	b a n t a r 
bantat	b a n t a t 
bantau	b a n t a u 
banténg	b a n t e ŋ 
banteng	b a n t ə ŋ 
banteras	b a n t ə r a s 
banter	b a n t ə r 
bantingan	b a n t i ŋ a n 
banting	b a n t i ŋ 
bantuan	b a n t u a n 
bantu	b a n t u 
bantun	b a n t u n 
bantunya	b a n t u ɲ a 
bantut	b a n t u t 
banyakan	b a ɲ a k a n 
banyak	b a ɲ a ʔ 
banyaknya	b a ɲ a ʔ ɲ a 
banyo	b a ɲ o 
